Last_Update,Country_Region,Province_State,Copy_of_Confirmed,Copy_of_Deaths,Copy_of_Recovered
2020-05-02,China,Shaanxi,306,3,254
2020-05-02,China,Shandong,787,7,772
2020-05-02,China,Shanghai,652,7,612
2020-05-02,China,Shanxi,197,0,172
2020-05-02,China,Sichuan,561,3,558
2020-05-02,China,Tianjin,190,3,185
2020-05-02,China,Tibet,1,0,1
2020-05-02,China,Xinjiang,76,3,73
2020-05-02,China,Yunnan,185,2,181
2020-05-02,China,Zhejiang,1268,1,1265
2020-05-02,Denmark,Faroe Islands,187,0,184
2020-05-02,Denmark,Greenland,11,0,11
2020-05-02,France,French Guiana,128,1,98
2020-05-02,France,French Polynesia,58,0,51
2020-05-02,France,Guadeloupe,152,12,95
2020-05-02,France,Martinique,179,14,83
2020-05-02,France,Mayotte,539,4,235
2020-05-02,France,New Caledonia,18,0,17
2020-05-02,France,Reunion,422,0,300
2020-05-02,France,Saint Barthelemy,6,0,6
2020-05-02,France,Saint Pierre and Miquelon,1,0,0
2020-05-02,France,St Martin,38,3,27
2020-05-02,Netherlands,Aruba,100,2,81
2020-05-02,Netherlands,"Bonaire, Sint Eustatius and Saba",6,0,0
2020-05-02,Netherlands,Curacao,16,1,13
2020-05-02,Netherlands,Sint Maarten,76,13,44
2020-05-02,US,Alabama,7294,289,0
2020-05-02,US,Alaska,364,9,0
2020-05-02,US,Arizona,7969,330,0
2020-05-02,US,Arkansas,3337,64,0
2020-05-02,US,California,52026,2126,0
2020-05-02,US,Colorado,15793,821,0
2020-05-02,US,Connecticut,28764,2339,0
2020-05-02,US,Delaware,4918,159,0
2020-05-02,US,Diamond Princess,49,0,0
2020-05-02,US,District of Columbia,4658,231,0
2020-05-02,US,Florida,34728,1314,0
2020-05-02,US,Georgia,27489,1169,0
2020-05-02,US,Grand Princess,103,3,0
2020-05-02,US,Guam,145,5,0
2020-05-02,US,Hawaii,619,16,0
2020-05-02,US,Idaho,2015,63,0
2020-05-02,US,Illinois,56055,2457,0
2020-05-02,US,Indiana,18630,1175,0
2020-05-02,US,Iowa,7884,170,0
2020-05-02,US,Kansas,4634,140,0
2020-05-02,US,Kentucky,4882,246,0
2020-05-02,US,Louisiana,28711,1970,0
2020-05-02,US,Maine,1123,55,0
2020-05-02,US,Maryland,23472,1080,0
2020-05-02,US,Massachusetts,64311,3716,0
2020-05-02,US,Michigan,42356,3866,0
2020-05-02,US,Minnesota,5730,370,0
2020-05-02,US,Mississippi,7212,281,0
2020-05-02,US,Missouri,8067,360,0
2020-05-02,US,Montana,453,16,0
2020-05-02,US,Nebraska,5008,73,0
2020-05-02,US,Nevada,5248,246,0
2020-05-02,US,New Hampshire,2310,81,0
2020-05-02,US,New Jersey,121190,7538,0
2020-05-02,US,New Mexico,3513,131,0
2020-05-02,US,New York,308314,24039,0
2020-05-02,US,North Carolina,11070,419,0
2020-05-02,US,North Dakota,1107,23,0
2020-05-02,US,Northern Mariana Islands,14,2,0
2020-05-02,US,Ohio,18743,1003,0
2020-05-02,US,Oklahoma,3748,230,0
2020-05-02,US,Oregon,2579,104,0
2020-05-02,US,Pennsylvania,49579,2635,0
2020-05-02,US,Puerto Rico,1575,94,0
2020-05-02,US,Recovered,0,0,164015
2020-05-02,US,Rhode Island,8962,279,0
2020-05-02,US,South Carolina,6258,256,0
2020-05-02,US,South Dakota,2525,21,0
2020-05-02,US,Tennessee,11891,204,0
2020-05-02,US,Texas,29692,840,0
2020-05-02,US,Utah,4828,46,0
2020-05-02,US,Vermont,879,50,0
2020-05-02,US,Virgin Islands,66,4,0
2020-05-02,US,Virginia,16902,581,0
2020-05-02,US,Washington,14637,824,0
2020-05-02,US,West Virginia,1152,46,0
2020-05-02,US,Wisconsin,7314,327,0
2020-05-02,US,Wyoming,566,7,0
2020-05-02,United Kingdom,Anguilla,3,0,3
2020-05-02,United Kingdom,Bermuda,114,6,48
2020-05-02,United Kingdom,British Virgin Islands,6,1,3
2020-05-02,United Kingdom,Cayman Islands,74,1,10
2020-05-02,United Kingdom,Channel Islands,538,41,406
2020-05-02,United Kingdom,Falkland Islands (Malvinas),13,0,13
2020-05-02,United Kingdom,Gibraltar,144,0,131
2020-05-02,United Kingdom,Isle of Man,316,22,271
2020-05-02,United Kingdom,Montserrat,11,1,2
2020-05-02,United Kingdom,Turks and Caicos Islands,12,1,5
2020-05-03,Australia,Australian Capital Territory,106,3,103
2020-05-03,Australia,New South Wales,3035,42,2306
2020-05-03,Australia,Northern Territory,29,0,24
2020-05-03,Australia,Queensland,1035,6,976
2020-05-03,Australia,South Australia,438,4,427
2020-05-03,Australia,Tasmania,221,13,158
2020-05-03,Australia,Victoria,1384,18,1300
2020-05-03,Australia,Western Australia,551,8,520
2020-05-03,Canada,Alberta,5670,94,0
2020-05-03,Canada,British Columbia,2171,114,0
2020-05-03,Canada,Diamond Princess,1,1,0
2020-05-03,Canada,Grand Princess,13,0,0
2020-05-03,Canada,Manitoba,282,6,0
2020-05-03,Canada,New Brunswick,118,0,0
2020-05-03,Canada,Newfoundland and Labrador,259,3,0
2020-05-03,Canada,Northwest Territories,5,0,0
2020-05-03,Canada,Nova Scotia,963,31,0
2020-05-03,Canada,Ontario,18321,1292,0
2020-05-03,Canada,Prince Edward Island,27,0,0
2020-05-03,Canada,Quebec,29664,2136,0
2020-05-03,Canada,Recovered,0,0,23814
2020-05-03,Canada,Saskatchewan,421,7,0
2020-05-03,Canada,Yukon,11,0,0
2020-05-03,China,Anhui,991,6,985
2020-05-03,China,Beijing,593,9,547
2020-05-03,China,Chongqing,579,6,573
2020-05-03,China,Fujian,356,1,353
2020-05-03,China,Gansu,139,2,137
2020-05-03,China,Guangdong,1588,8,1567
2020-05-03,China,Guangxi,254,2,252
2020-05-03,China,Guizhou,147,2,145
2020-05-03,China,Hainan,168,6,162
2020-05-03,China,Hebei,328,6,318
2020-05-03,China,Heilongjiang,944,13,604
2020-05-03,China,Henan,1276,22,1254
2020-05-03,China,Hong Kong,1039,4,864
2020-05-03,China,Hubei,68128,4512,63616
2020-05-03,China,Hunan,1019,4,1015
2020-05-03,China,Inner Mongolia,201,1,154
2020-05-03,China,Jiangsu,653,0,650
2020-05-03,China,Jiangxi,937,1,936
2020-05-03,China,Jilin,112,1,102
2020-05-03,China,Liaoning,146,2,144
2020-05-03,China,Macau,45,0,37
2020-05-03,China,Ningxia,75,0,75
2020-05-03,China,Qinghai,18,0,18
2020-05-03,China,Shaanxi,306,3,255
2020-05-03,China,Shandong,787,7,772
2020-05-03,China,Shanghai,652,7,612
2020-05-03,China,Shanxi,197,0,176
2020-05-03,China,Sichuan,561,3,558
2020-05-03,China,Tianjin,190,3,185
2020-05-03,China,Tibet,1,0,1
2020-05-03,China,Xinjiang,76,3,73
2020-05-03,China,Yunnan,185,2,181
2020-05-03,China,Zhejiang,1268,1,1265
2020-05-03,Denmark,Faroe Islands,187,0,184
2020-05-03,Denmark,Greenland,11,0,11
2020-05-03,France,French Guiana,128,1,98
2020-05-03,France,French Polynesia,58,0,51
2020-05-03,France,Guadeloupe,152,12,95
2020-05-03,France,Martinique,179,14,83
2020-05-03,France,Mayotte,539,4,235
2020-05-03,France,New Caledonia,18,0,17
2020-05-03,France,Reunion,423,0,300
2020-05-03,France,Saint Barthelemy,6,0,6
2020-05-03,France,Saint Pierre and Miquelon,1,0,0
2020-05-03,France,St Martin,38,3,27
2020-05-03,Netherlands,Aruba,100,2,81
2020-05-03,Netherlands,"Bonaire, Sint Eustatius and Saba",6,0,0
2020-05-03,Netherlands,Curacao,16,1,13
2020-05-03,Netherlands,Sint Maarten,76,13,44
2020-05-03,US,Alabama,7611,288,0
2020-05-03,US,Alaska,365,9,0
2020-05-03,US,Arizona,8364,330,0
2020-05-03,US,Arkansas,3372,72,0
2020-05-03,US,California,53347,2180,0
2020-05-03,US,Colorado,16225,832,0
2020-05-03,US,Connecticut,29287,2436,0
2020-05-03,US,Delaware,5038,168,0
2020-05-03,US,Diamond Princess,49,0,0
2020-05-03,US,District of Columbia,4797,240,0
2020-05-03,US,Florida,35463,1364,0
2020-05-03,US,Georgia,28331,1177,0
2020-05-03,US,Grand Princess,103,3,0
2020-05-03,US,Guam,145,5,0
2020-05-03,US,Hawaii,620,16,0
2020-05-03,US,Idaho,2061,64,0
2020-05-03,US,Illinois,58505,2559,0
2020-05-03,US,Indiana,19295,1115,0
2020-05-03,US,Iowa,8643,175,0
2020-05-03,US,Kansas,4885,142,0
2020-05-03,US,Kentucky,4879,248,0
2020-05-03,US,Louisiana,29140,1993,0
2020-05-03,US,Maine,1153,56,0
2020-05-03,US,Maryland,24473,1251,0
2020-05-03,US,Massachusetts,66263,3846,0
2020-05-03,US,Michigan,43207,4021,0
2020-05-03,US,Minnesota,6232,394,0
2020-05-03,US,Mississippi,7441,291,0
2020-05-03,US,Missouri,8356,376,0
2020-05-03,US,Montana,455,16,0
2020-05-03,US,Nebraska,5317,73,0
2020-05-03,US,Nevada,5389,255,0
2020-05-03,US,New Hampshire,2429,84,0
2020-05-03,US,New Jersey,123717,7742,0
2020-05-03,US,New Mexico,3732,138,0
2020-05-03,US,New York,312977,24198,0
2020-05-03,US,North Carolina,11588,431,0
2020-05-03,US,North Dakota,1153,24,0
2020-05-03,US,Northern Mariana Islands,14,2,0
2020-05-03,US,Ohio,19335,1022,0
2020-05-03,US,Oklahoma,3851,238,0
2020-05-03,US,Oregon,2635,109,0
2020-05-03,US,Pennsylvania,50494,2695,0
2020-05-03,US,Puerto Rico,1757,95,0
2020-05-03,US,Recovered,0,0,175382
2020-05-03,US,Rhode Island,9289,296,0
2020-05-03,US,South Carolina,6489,267,0
2020-05-03,US,South Dakota,2588,21,0
2020-05-03,US,Tennessee,12661,209,0
2020-05-03,US,Texas,30917,863,0
2020-05-03,US,Utah,4985,49,0
2020-05-03,US,Vermont,886,51,0
2020-05-03,US,Virgin Islands,66,4,0
2020-05-03,US,Virginia,17738,617,0
2020-05-03,US,Washington,15003,830,0
2020-05-03,US,West Virginia,1185,48,0
2020-05-03,US,Wisconsin,7660,334,0
2020-05-03,US,Wyoming,579,7,0
2020-05-03,United Kingdom,Anguilla,3,0,3
2020-05-03,United Kingdom,Bermuda,114,7,51
2020-05-03,United Kingdom,British Virgin Islands,6,1,3
2020-05-03,United Kingdom,Cayman Islands,74,1,10
2020-05-03,United Kingdom,Channel Islands,543,41,406
2020-05-03,United Kingdom,Falkland Islands (Malvinas),13,0,13
2020-05-03,United Kingdom,Gibraltar,144,0,132
2020-05-03,United Kingdom,Isle of Man,320,22,271
2020-05-03,United Kingdom,Montserrat,11,1,2
2020-05-03,United Kingdom,Turks and Caicos Islands,12,1,5
2020-05-04,Australia,Australian Capital Territory,106,3,103
2020-05-04,Australia,New South Wales,3033,42,2328
2020-05-04,Australia,Northern Territory,29,0,24
2020-05-04,Australia,Queensland,1038,6,980
2020-05-04,Australia,South Australia,438,4,427
2020-05-04,Australia,Tasmania,221,13,164
2020-05-04,Australia,Victoria,1406,18,1300
2020-05-04,Australia,Western Australia,551,9,523
2020-05-04,Canada,Alberta,5766,95,0
2020-05-04,Canada,British Columbia,2171,114,0
2020-05-04,Canada,Diamond Princess,1,1,0
2020-05-04,Canada,Grand Princess,13,0,0
2020-05-04,Canada,Manitoba,282,6,0
2020-05-04,Canada,New Brunswick,118,0,0
2020-05-04,Canada,Newfoundland and Labrador,259,3,0
2020-05-04,Canada,Northwest Territories,5,0,0
2020-05-04,Canada,Nova Scotia,971,37,0
2020-05-04,Canada,Ontario,18574,1326,0
2020-05-04,Canada,Prince Edward Island,27,0,0
2020-05-04,Canada,Quebec,31873,2206,0
2020-05-04,Canada,Recovered,0,0,24921
2020-05-04,Canada,Saskatchewan,433,7,0
2020-05-04,Canada,Yukon,11,0,0
2020-05-04,China,Anhui,991,6,985
2020-05-04,China,Beijing,593,9,553
2020-05-04,China,Chongqing,579,6,573
2020-05-04,China,Fujian,356,1,353
2020-05-04,China,Gansu,139,2,137
2020-05-04,China,Guangdong,1588,8,1569
2020-05-04,China,Guangxi,254,2,252
2020-05-04,China,Guizhou,147,2,145
2020-05-04,China,Hainan,168,6,162
2020-05-04,China,Hebei,328,6,318
2020-05-04,China,Heilongjiang,944,13,657
2020-05-04,China,Henan,1276,22,1254
2020-05-04,China,Hong Kong,1039,4,879
2020-05-04,China,Hubei,68128,4512,63616
2020-05-04,China,Hunan,1019,4,1015
2020-05-04,China,Inner Mongolia,201,1,156
2020-05-04,China,Jiangsu,653,0,650
2020-05-04,China,Jiangxi,937,1,936
2020-05-04,China,Jilin,112,1,103
2020-05-04,China,Liaoning,146,2,144
2020-05-04,China,Macau,45,0,39
2020-05-04,China,Ningxia,75,0,75
2020-05-04,China,Qinghai,18,0,18
2020-05-04,China,Shaanxi,306,3,263
2020-05-04,China,Shandong,788,7,773
2020-05-04,China,Shanghai,655,7,615
2020-05-04,China,Shanxi,198,0,180
2020-05-04,China,Sichuan,561,3,558
2020-05-04,China,Tianjin,190,3,186
2020-05-04,China,Tibet,1,0,1
2020-05-04,China,Xinjiang,76,3,73
2020-05-04,China,Yunnan,185,2,181
2020-05-04,China,Zhejiang,1268,1,1265
2020-05-04,Denmark,Faroe Islands,187,0,185
2020-05-04,Denmark,Greenland,11,0,11
2020-05-04,France,French Guiana,128,1,98
2020-05-04,France,French Polynesia,58,0,51
2020-05-04,France,Guadeloupe,152,12,95
2020-05-04,France,Martinique,179,14,83
2020-05-04,France,Mayotte,650,6,235
2020-05-04,France,New Caledonia,18,0,17
2020-05-04,France,Reunion,423,0,300
2020-05-04,France,Saint Barthelemy,6,0,6
2020-05-04,France,Saint Pierre and Miquelon,1,0,0
2020-05-04,France,St Martin,38,3,27
2020-05-04,Netherlands,Aruba,100,2,81
2020-05-04,Netherlands,"Bonaire, Sint Eustatius and Saba",6,0,0
2020-05-04,Netherlands,Curacao,16,1,13
2020-05-04,Netherlands,Sint Maarten,76,13,44
2020-05-04,US,Alabama,7888,290,0
2020-05-04,US,Alaska,368,9,0
2020-05-04,US,Arizona,8640,362,0
2020-05-04,US,Arkansas,3437,76,0
2020-05-04,US,California,54903,2216,0
2020-05-04,US,Colorado,16635,842,0
2020-05-04,US,Connecticut,29287,2436,0
2020-05-04,US,Delaware,5208,177,0
2020-05-04,US,Diamond Princess,49,0,0
2020-05-04,US,District of Columbia,5016,251,0
2020-05-04,US,Florida,36078,1379,0
2020-05-04,US,Georgia,28665,1184,0
2020-05-04,US,Grand Princess,103,3,0
2020-05-04,US,Guam,145,5,0
2020-05-04,US,Hawaii,620,17,0
2020-05-04,US,Idaho,2061,64,0
2020-05-04,US,Illinois,61499,2618,0
2020-05-04,US,Indiana,19933,1132,0
2020-05-04,US,Iowa,9175,184,0
2020-05-04,US,Kansas,5156,144,0
2020-05-04,US,Kentucky,5130,253,0
2020-05-04,US,Louisiana,29340,2012,0
2020-05-04,US,Maine,1185,57,0
2020-05-04,US,Maryland,25462,1281,0
2020-05-04,US,Massachusetts,68087,4004,0
2020-05-04,US,Michigan,43801,4053,0
2020-05-04,US,Minnesota,6663,418,0
2020-05-04,US,Mississippi,7550,303,0
2020-05-04,US,Missouri,8618,381,0
2020-05-04,US,Montana,455,16,0
2020-05-04,US,Nebraska,5661,78,0
2020-05-04,US,Nevada,5472,258,0
2020-05-04,US,New Hampshire,2518,86,0
2020-05-04,US,New Jersey,126744,7871,0
2020-05-04,US,New Mexico,3850,151,0
2020-05-04,US,New York,316415,24708,0
2020-05-04,US,North Carolina,11770,434,0
2020-05-04,US,North Dakota,1191,25,0
2020-05-04,US,Northern Mariana Islands,14,2,0
2020-05-04,US,Ohio,19914,1039,0
2020-05-04,US,Oklahoma,3972,238,0
2020-05-04,US,Oregon,2680,109,0
2020-05-04,US,Pennsylvania,51225,2720,0
2020-05-04,US,Puerto Rico,1808,97,0
2020-05-04,US,Recovered,0,0,180152
2020-05-04,US,Rhode Island,9477,320,0
2020-05-04,US,South Carolina,6626,275,0
2020-05-04,US,South Dakota,2631,21,0
2020-05-04,US,Tennessee,13177,210,0
2020-05-04,US,Texas,31998,878,0
2020-05-04,US,Utah,5175,50,0
2020-05-04,US,Vermont,897,53,0
2020-05-04,US,Virgin Islands,66,4,0
2020-05-04,US,Virginia,18672,660,0
2020-05-04,US,Washington,15185,834,0
2020-05-04,US,West Virginia,1195,48,0
2020-05-04,US,Wisconsin,7964,339,0
2020-05-04,US,Wyoming,586,7,0
2020-05-04,United Kingdom,Anguilla,3,0,3
2020-05-04,United Kingdom,Bermuda,115,7,51
2020-05-04,United Kingdom,British Virgin Islands,6,1,3
2020-05-04,United Kingdom,Cayman Islands,74,1,10
2020-05-04,United Kingdom,Channel Islands,544,41,406
2020-05-04,United Kingdom,Falkland Islands (Malvinas),13,0,13
2020-05-04,United Kingdom,Gibraltar,144,0,132
2020-05-04,United Kingdom,Isle of Man,321,22,271
2020-05-04,United Kingdom,Montserrat,11,1,7
2020-05-04,United Kingdom,Turks and Caicos Islands,12,1,5
2020-05-05,Australia,Australian Capital Territory,107,3,103
2020-05-05,Australia,New South Wales,3035,43,2349
2020-05-05,Australia,Northern Territory,29,0,24
2020-05-05,Australia,Queensland,1043,6,980
2020-05-05,Australia,South Australia,438,4,427
2020-05-05,Australia,Tasmania,221,13,165
2020-05-05,Australia,Victoria,1423,18,1311
2020-05-05,Australia,Western Australia,551,9,528
2020-05-05,Canada,Alberta,5836,104,0
2020-05-05,Canada,British Columbia,2224,117,0
2020-05-05,Canada,Diamond Princess,1,1,0
2020-05-05,Canada,Grand Princess,13,0,0
2020-05-05,Canada,Manitoba,283,6,0
2020-05-05,Canada,New Brunswick,118,0,0
2020-05-05,Canada,Newfoundland and Labrador,259,3,0
2020-05-05,Canada,Northwest Territories,5,0,0
2020-05-05,Canada,Nova Scotia,985,38,0
2020-05-05,Canada,Ontario,19097,1446,0
2020-05-05,Canada,Prince Edward Island,27,0,0
2020-05-05,Canada,Quebec,32631,2281,0
2020-05-05,Canada,Recovered,0,0,26030
2020-05-05,Canada,Saskatchewan,467,7,0
2020-05-05,Canada,Yukon,11,0,0
2020-05-05,China,Anhui,991,6,985
2020-05-05,China,Beijing,593,9,554
2020-05-05,China,Chongqing,579,6,573
2020-05-05,China,Fujian,356,1,353
2020-05-05,China,Gansu,139,2,137
2020-05-05,China,Guangdong,1588,8,1571
2020-05-05,China,Guangxi,254,2,252
2020-05-05,China,Guizhou,147,2,145
2020-05-05,China,Hainan,168,6,162
2020-05-05,China,Hebei,328,6,320
2020-05-05,China,Heilongjiang,944,13,719
2020-05-05,China,Henan,1276,22,1254
2020-05-05,China,Hong Kong,1040,4,900
2020-05-05,China,Hubei,68128,4512,63616
2020-05-05,China,Hunan,1019,4,1015
2020-05-05,China,Inner Mongolia,201,1,160
2020-05-05,China,Jiangsu,653,0,650
2020-05-05,China,Jiangxi,937,1,936
2020-05-05,China,Jilin,112,1,103
2020-05-05,China,Liaoning,146,2,144
2020-05-05,China,Macau,45,0,39
2020-05-05,China,Ningxia,75,0,75
2020-05-05,China,Qinghai,18,0,18
2020-05-05,China,Shaanxi,306,3,263
2020-05-05,China,Shandong,788,7,773
2020-05-05,China,Shanghai,656,7,619
2020-05-05,China,Shanxi,198,0,190
2020-05-05,China,Sichuan,561,3,558
2020-05-05,China,Tianjin,190,3,186
2020-05-05,China,Tibet,1,0,1
2020-05-05,China,Xinjiang,76,3,73
2020-05-05,China,Yunnan,185,2,181
2020-05-05,China,Zhejiang,1268,1,1267
2020-05-05,Denmark,Faroe Islands,187,0,185
2020-05-05,Denmark,Greenland,11,0,11
2020-05-05,France,French Guiana,133,1,100
2020-05-05,France,French Polynesia,58,0,53
2020-05-05,France,Guadeloupe,152,12,98
2020-05-05,France,Martinique,181,14,83
2020-05-05,France,Mayotte,686,6,352
2020-05-05,France,New Caledonia,18,0,17
2020-05-05,France,Reunion,424,0,300
2020-05-05,France,Saint Barthelemy,6,0,6
2020-05-05,France,Saint Pierre and Miquelon,1,0,0
2020-05-05,France,St Martin,38,3,29
2020-05-05,Netherlands,Aruba,100,2,81
2020-05-05,Netherlands,"Bonaire, Sint Eustatius and Saba",6,0,0
2020-05-05,Netherlands,Curacao,16,1,13
2020-05-05,Netherlands,Sint Maarten,76,13,44
2020-05-05,US,Alabama,8112,298,0
2020-05-05,US,Alaska,370,9,0
2020-05-05,US,Arizona,8924,362,0
2020-05-05,US,Arkansas,3491,80,0
2020-05-05,US,California,55884,2278,0
2020-05-05,US,Colorado,16918,851,0
2020-05-05,US,Connecticut,29973,2556,0
2020-05-05,US,Delaware,5288,182,0
2020-05-05,US,Diamond Princess,49,0,0
2020-05-05,US,District of Columbia,5170,258,0
2020-05-05,US,Florida,36897,1399,0
2020-05-05,US,Georgia,29451,1246,0
2020-05-05,US,Grand Princess,103,3,0
2020-05-05,US,Guam,145,5,0
2020-05-05,US,Hawaii,621,17,0
2020-05-05,US,Idaho,2106,64,0
2020-05-05,US,Illinois,63777,2659,0
2020-05-05,US,Indiana,20507,1151,0
2020-05-05,US,Iowa,9703,188,0
2020-05-05,US,Kansas,5383,156,0
2020-05-05,US,Kentucky,5245,261,0
2020-05-05,US,Louisiana,29673,2064,0
2020-05-05,US,Maine,1205,57,0
2020-05-05,US,Maryland,26408,1317,0
2020-05-05,US,Massachusetts,69087,4090,0
2020-05-05,US,Michigan,43990,4139,0
2020-05-05,US,Minnesota,7234,427,0
2020-05-05,US,Mississippi,7877,310,0
2020-05-05,US,Missouri,8946,386,0
2020-05-05,US,Montana,457,16,0
2020-05-05,US,Nebraska,6037,78,0
2020-05-05,US,Nevada,5630,265,0
2020-05-05,US,New Hampshire,2588,86,0
2020-05-05,US,New Jersey,128269,7910,0
2020-05-05,US,New Mexico,4031,156,0
2020-05-05,US,New York,318953,24999,0
2020-05-05,US,North Carolina,11971,442,0
2020-05-05,US,North Dakota,1225,25,0
2020-05-05,US,Northern Mariana Islands,14,2,0
2020-05-05,US,Ohio,20474,1057,0
2020-05-05,US,Oklahoma,4044,238,0
2020-05-05,US,Oregon,2759,109,0
2020-05-05,US,Pennsylvania,52816,2838,0
2020-05-05,US,Puerto Rico,1843,97,0
2020-05-05,US,Recovered,0,0,187180
2020-05-05,US,Rhode Island,9652,341,0
2020-05-05,US,South Carolina,6757,283,0
2020-05-05,US,South Dakota,2668,21,0
2020-05-05,US,Tennessee,13571,219,0
2020-05-05,US,Texas,32783,901,0
2020-05-05,US,Utah,5317,50,0
2020-05-05,US,Vermont,902,52,0
2020-05-05,US,Virgin Islands,66,4,0
2020-05-05,US,Virginia,19493,684,0
2020-05-05,US,Washington,15462,841,0
2020-05-05,US,West Virginia,1224,48,0
2020-05-05,US,Wisconsin,8236,340,0
2020-05-05,US,Wyoming,596,7,0
2020-05-05,United Kingdom,Anguilla,3,0,3
2020-05-05,United Kingdom,Bermuda,115,7,54
2020-05-05,United Kingdom,British Virgin Islands,6,1,3
2020-05-05,United Kingdom,Cayman Islands,75,1,14
2020-05-05,United Kingdom,Channel Islands,544,41,406
2020-05-05,United Kingdom,Falkland Islands (Malvinas),13,0,13
2020-05-05,United Kingdom,Gibraltar,144,0,133
2020-05-05,United Kingdom,Isle of Man,325,23,271
2020-05-05,United Kingdom,Montserrat,11,1,7
2020-05-05,United Kingdom,Turks and Caicos Islands,12,1,6
2020-05-06,Australia,Australian Capital Territory,107,3,103
2020-05-06,Australia,New South Wales,3042,44,2418
2020-05-06,Australia,Northern Territory,29,0,26
2020-05-06,Australia,Queensland,1043,6,985
2020-05-06,Australia,South Australia,438,4,429
2020-05-06,Australia,Tasmania,225,13,165
2020-05-06,Australia,Victoria,1440,18,1321
2020-05-06,Australia,Western Australia,551,9,528
2020-05-06,Canada,Alberta,5893,106,0
2020-05-06,Canada,British Columbia,2232,121,0
2020-05-06,Canada,Diamond Princess,1,1,0
2020-05-06,Canada,Grand Princess,13,0,0
2020-05-06,Canada,Manitoba,284,7,0
2020-05-06,Canada,New Brunswick,119,0,0
2020-05-06,Canada,Newfoundland and Labrador,259,3,0
2020-05-06,Canada,Northwest Territories,5,0,0
2020-05-06,Canada,Nova Scotia,991,41,0
2020-05-06,Canada,Ontario,19468,1505,0
2020-05-06,Canada,Prince Edward Island,27,0,0
2020-05-06,Canada,Quebec,33425,2399,0
2020-05-06,Canada,Recovered,0,0,27006
2020-05-06,Canada,Saskatchewan,487,7,0
2020-05-06,Canada,Yukon,11,0,0
2020-05-06,China,Anhui,991,6,985
2020-05-06,China,Beijing,593,9,555
2020-05-06,China,Chongqing,579,6,573
2020-05-06,China,Fujian,356,1,353
2020-05-06,China,Gansu,139,2,137
2020-05-06,China,Guangdong,1588,8,1575
2020-05-06,China,Guangxi,254,2,252
2020-05-06,China,Guizhou,147,2,145
2020-05-06,China,Hainan,168,6,162
2020-05-06,China,Hebei,328,6,320
2020-05-06,China,Heilongjiang,944,13,758
2020-05-06,China,Henan,1276,22,1254
2020-05-06,China,Hong Kong,1040,4,920
2020-05-06,China,Hubei,68128,4512,63616
2020-05-06,China,Hunan,1019,4,1015
2020-05-06,China,Inner Mongolia,201,1,167
2020-05-06,China,Jiangsu,653,0,650
2020-05-06,China,Jiangxi,937,1,936
2020-05-06,China,Jilin,112,1,103
2020-05-06,China,Liaoning,146,2,144
2020-05-06,China,Macau,45,0,39
2020-05-06,China,Ningxia,75,0,75
2020-05-06,China,Qinghai,18,0,18
2020-05-06,China,Shaanxi,308,3,264
2020-05-06,China,Shandong,788,7,775
2020-05-06,China,Shanghai,656,7,620
